Tribunal,Ano,Mês,Acórdão,Homologação de Acordo,Decisaão monocrárica,Total,Data Publicação 1,Data Publicação 2
tjsp,2004,Julho,1673,0,0,1673,01-07-2004,31-07-2004
tjsp,2004,Agosto,2192,0,0,2192,01-08-2004,31-08-2004
tjsp,2004,Setembro,6170,0,0,6170,01-09-2004,30-09-2004
tjsp,2004,Outubro,2525,0,0,2525,01-10-2004,31-10-2004
tjsp,2004,Novembro,3521,0,0,3521,01-11-2004,30-11-2004
tjsp,2004,Dezembro,2541,0,0,2541,01-12-2004,31-12-2004
tjsp,2005,Janeiro,4435,0,0,4435,01-01-2005,31-01-2005
tjsp,2005,Fevereiro,2924,1,0,2925,01-02-2005,28-02-2005
tjsp,2005,Março,4141,7,0,4148,01-03-2005,31-03-2005
tjsp,2005,Abril,3691,1,0,3692,01-04-2005,30-04-2005
tjsp,2005,Maio,5881,0,0,5881,01-05-2005,31-05-2005
tjsp,2005,Junho,7935,0,0,7935,01-06-2005,30-06-2005
tjsp,2005,Julho,6611,6,0,6617,01-07-2005,31-07-2005
tjsp,2005,Agosto,9410,122,0,9532,01-08-2005,31-08-2005
tjsp,2005,Setembro,13846,114,0,13960,01-09-2005,30-09-2005
tjsp,2005,Outubro,7796,12,0,7808,01-10-2005,31-10-2005
tjsp,2005,Novembro,6076,12,0,6088,01-11-2005,30-11-2005
tjsp,2005,Dezembro,3721,12,0,3733,01-12-2005,31-12-2005
tjsp,2006,Janeiro,6908,8,0,6916,01-01-2006,31-01-2006
tjsp,2006,Fevereiro,6090,3,0,6093,01-02-2006,28-02-2006
tjsp,2006,Março,7129,4,0,7133,01-03-2006,31-03-2006
tjsp,2006,Abril,6895,5,0,6900,01-04-2006,30-04-2006
tjsp,2006,Maio,7555,4,0,7559,01-05-2006,31-05-2006
tjsp,2006,Junho,8403,2,0,8405,01-06-2006,30-06-2006
tjsp,2006,Julho,7526,6,0,7532,01-07-2006,31-07-2006
tjsp,2006,Agosto,7814,1,0,7815,01-08-2006,31-08-2006
tjsp,2006,Setembro,8169,2,0,8171,01-09-2006,30-09-2006
tjsp,2006,Outubro,8306,5,0,8311,01-10-2006,31-10-2006
tjsp,2006,Novembro,8965,4,0,8969,01-11-2006,30-11-2006
tjsp,2006,Dezembro,6061,0,0,6061,01-12-2006,31-12-2006
tjsp,2007,Janeiro,5359,6,0,5365,01-01-2007,31-01-2007
tjsp,2007,Fevereiro,7947,3,0,7950,01-02-2007,28-02-2007
tjsp,2007,Março,8381,3,0,8384,01-03-2007,31-03-2007
tjsp,2007,Abril,7543,4,0,7547,01-04-2007,30-04-2007
tjsp,2007,Maio,8360,8,0,8368,01-05-2007,31-05-2007
tjsp,2007,Junho,7261,2,0,7263,01-06-2007,30-06-2007
tjsp,2007,Julho,5708,10,0,5718,01-07-2007,31-07-2007
tjsp,2007,Agosto,7215,73,0,7288,01-08-2007,31-08-2007
tjsp,2007,Setembro,7815,4410,0,12225,01-09-2007,30-09-2007
tjsp,2007,Outubro,111014,4997,62109,178120,01-10-2007,31-10-2007
tjsp,2007,Novembro,312,504,0,816,01-11-2007,30-11-2007
tjsp,2007,Dezembro,293,251,0,544,01-12-2007,31-12-2007
tjsp,2008,Janeiro,398,289,0,687,01-01-2008,31-01-2008
tjsp,2008,Fevereiro,3,268,0,271,01-02-2008,29-02-2008
tjsp,2008,Março,0,331,0,331,01-03-2008,31-03-2008
tjsp,2008,Abril,0,207,0,207,01-04-2008,30-04-2008
tjsp,2008,Maio,0,22,0,22,01-05-2008,31-05-2008
tjsp,2008,Junho,0,15,0,15,01-06-2008,30-06-2008
tjsp,2008,Julho,0,10,0,10,01-07-2008,31-07-2008
tjsp,2008,Agosto,0,9,0,9,01-08-2008,31-08-2008
tjsp,2008,Setembro,118,5,0,123,01-09-2008,30-09-2008
tjsp,2008,Outubro,0,0,0,0,01-10-2008,31-10-2008
tjsp,2008,Novembro,0,0,0,0,01-11-2008,30-11-2008
tjsp,2008,Dezembro,0,0,0,0,01-12-2008,31-12-2008
tjsp,2009,Janeiro,0,0,0,0,01-01-2009,31-01-2009
tjsp,2009,Fevereiro,0,0,0,0,01-02-2009,28-02-2009
tjsp,2009,Março,0,0,0,0,01-03-2009,31-03-2009
tjsp,2009,Abril,0,0,0,0,01-04-2009,30-04-2009
tjsp,2009,Maio,0,0,0,0,01-05-2009,31-05-2009
tjsp,2009,Junho,0,0,0,0,01-06-2009,30-06-2009
tjsp,2009,Julho,0,0,0,0,01-07-2009,31-07-2009
tjsp,2009,Agosto,0,0,0,0,01-08-2009,31-08-2009
tjsp,2009,Setembro,0,0,0,0,01-09-2009,30-09-2009
tjsp,2009,Outubro,21,0,0,21,01-10-2009,31-10-2009
tjsp,2009,Novembro,321,0,0,321,01-11-2009,30-11-2009
tjsp,2009,Dezembro,250,0,0,250,01-12-2009,31-12-2009
tjsp,2010,Janeiro,163,0,0,163,01-01-2010,31-01-2010
tjsp,2010,Fevereiro,461,0,0,461,01-02-2010,28-02-2010
tjsp,2010,Março,198,0,0,198,01-03-2010,31-03-2010
tjsp,2010,Abril,471,0,0,471,01-04-2010,30-04-2010
tjsp,2010,Maio,325,0,0,325,01-05-2010,31-05-2010
tjsp,2010,Junho,291,0,0,291,01-06-2010,30-06-2010
tjsp,2010,Julho,353,0,0,353,01-07-2010,31-07-2010
tjsp,2010,Agosto,272,0,0,272,01-08-2010,31-08-2010
tjsp,2010,Setembro,421,0,0,421,01-09-2010,30-09-2010
tjsp,2010,Outubro,1197,0,0,1197,01-10-2010,31-10-2010
tjsp,2010,Novembro,3030,0,0,3030,01-11-2010,30-11-2010
tjsp,2010,Dezembro,4612,0,0,4612,01-12-2010,31-12-2010
tjsp,2011,Janeiro,2970,0,0,2970,01-01-2011,31-01-2011
tjsp,2011,Fevereiro,12747,0,0,12747,01-02-2011,28-02-2011
tjsp,2011,Março,12549,0,0,12549,01-03-2011,31-03-2011
tjsp,2011,Abril,16027,0,0,16027,01-04-2011,30-04-2011
tjsp,2011,Maio,22592,0,0,22592,01-05-2011,31-05-2011
tjsp,2011,Junho,24754,0,0,24754,01-06-2011,30-06-2011
tjsp,2011,Julho,25284,0,0,25284,01-07-2011,31-07-2011
tjsp,2011,Agosto,43007,0,0,43007,01-08-2011,31-08-2011
tjsp,2011,Setembro,47466,0,0,47466,01-09-2011,30-09-2011
tjsp,2011,Outubro,49281,0,0,49281,01-10-2011,31-10-2011
tjsp,2011,Novembro,42020,0,0,42020,01-11-2011,30-11-2011
tjsp,2011,Dezembro,39214,0,0,39214,01-12-2011,31-12-2011
tjsp,2012,Janeiro,16637,0,0,16637,01-01-2012,31-01-2012
tjsp,2012,Fevereiro,46863,0,0,46863,01-02-2012,29-02-2012
tjsp,2012,Março,65184,0,841,66025,01-03-2012,31-03-2012
tjsp,2012,Abril,50603,0,2980,53583,01-04-2012,30-04-2012
tjsp,2012,Maio,53581,0,3894,57475,01-05-2012,31-05-2012
tjsp,2012,Junho,57479,0,4366,61845,01-06-2012,30-06-2012
tjsp,2012,Julho,31627,11,5235,36873,01-07-2012,31-07-2012
tjsp,2012,Agosto,77676,91,6257,84024,01-08-2012,31-08-2012
tjsp,2012,Setembro,58524,80,5903,64507,01-09-2012,30-09-2012
tjsp,2012,Outubro,57044,61,5397,62502,01-10-2012,31-10-2012
tjsp,2012,Novembro,50330,110,5197,55637,01-11-2012,30-11-2012
tjsp,2012,Dezembro,51038,79,4283,55400,01-12-2012,31-12-2012
tjsp,2013,Janeiro,26284,33,4320,30637,01-01-2013,31-01-2013
tjsp,2013,Fevereiro,53030,59,4953,58042,01-02-2013,28-02-2013
tjsp,2013,Março,66353,72,5422,71847,01-03-2013,31-03-2013
tjsp,2013,Abril,65501,89,5908,71498,01-04-2013,30-04-2013
tjsp,2013,Maio,57900,60,6395,64355,01-05-2013,31-05-2013
tjsp,2013,Junho,57778,0,5845,63623,01-06-2013,30-06-2013
tjsp,2013,Julho,34622,0,6630,41252,01-07-2013,31-07-2013
tjsp,2013,Agosto,75948,180,8635,84763,01-08-2013,31-08-2013
tjsp,2013,Setembro,63641,68,7509,71218,01-09-2013,30-09-2013
tjsp,2013,Outubro,62535,82,7271,69888,01-10-2013,31-10-2013
tjsp,2013,Novembro,61860,73,7082,69015,01-11-2013,30-11-2013
tjsp,2013,Dezembro,53698,104,5478,59280,01-12-2013,31-12-2013
tjsp,2014,Janeiro,26230,39,5065,31334,01-01-2014,31-01-2014
tjsp,2014,Fevereiro,68824,63,6864,75751,01-02-2014,28-02-2014
tjsp,2014,Março,60377,38,6787,67202,01-03-2014,31-03-2014
tjsp,2014,Abril,55353,63,6240,61656,01-04-2014,30-04-2014
tjsp,2014,Maio,66785,48,6804,73637,01-05-2014,31-05-2014
tjsp,2014,Junho,49015,35,5175,54225,01-06-2014,30-06-2014
tjsp,2014,Julho,49365,50,7228,56643,01-07-2014,31-07-2014
tjsp,2014,Agosto,80106,48,10074,90228,01-08-2014,31-08-2014
tjsp,2014,Setembro,65908,68,7720,73696,01-09-2014,30-09-2014
tjsp,2014,Outubro,78658,70,9868,88596,01-10-2014,31-10-2014
tjsp,2014,Novembro,68263,55,7933,76251,01-11-2014,30-11-2014
tjsp,2014,Dezembro,60568,137,6356,67061,01-12-2014,31-12-2014
tjsp,2015,Janeiro,26034,35,4892,30961,01-01-2015,31-01-2015
tjsp,2015,Fevereiro,74477,44,7854,82375,01-02-2015,28-02-2015
tjsp,2015,Março,85608,66,9722,95396,01-03-2015,31-03-2015
tjsp,2015,Abril,66720,50,7797,74567,01-04-2015,30-04-2015
tjsp,2015,Maio,83596,59,9099,92754,01-05-2015,31-05-2015
tjsp,2015,Junho,75107,46,8868,84021,01-06-2015,30-06-2015
tjsp,2015,Julho,60913,32,9017,69962,01-07-2015,31-07-2015
tjsp,2015,Agosto,94564,45,10229,104838,01-08-2015,31-08-2015
tjsp,2015,Setembro,84578,57,9954,94589,01-09-2015,30-09-2015
tjsp,2015,Outubro,85822,83,9893,95798,01-10-2015,31-10-2015
tjsp,2015,Novembro,76557,44,8307,84908,01-11-2015,30-11-2015
